Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,Unnamed: 81,Unnamed: 82
2198,30,3,60.0,7290,1,2,3,3,0,0,0,18,2,2,0,2,7,8,1921,1950,1,0,14,15,1,174.0,3,4,0,3,3,3,5,0,5,0,1228,1228,1,0,1,4,1424,0,0,1424,0.0,0.0,2,0,2,1,3,7,6,1,2,1,1921.0,2,1,312,4,4,2,0,0,90,0,0,0,3,4,4,0,4,2008,8,4,0.0,1
2199,90,3,64.0,7804,1,2,3,3,0,4,0,18,2,2,2,4,6,7,1930,1950,1,0,11,12,3,0.0,3,4,0,3,3,3,0,281,4,679,0,960,1,0,1,4,960,960,0,1920,2.0,0.0,2,2,4,2,3,10,6,2,2,5,1930.0,2,2,480,4,4,2,248,0,121,0,0,0,3,4,4,0,7,2008,8,0,0.0,1
2200,70,3,66.0,8969,1,2,3,0,0,4,0,6,2,2,0,5,6,6,1926,1950,2,0,13,14,3,0.0,3,4,0,3,3,3,1,379,5,0,265,644,1,0,1,4,672,644,0,1316,1.0,0.0,1,0,2,1,3,6,6,1,2,5,2001.0,2,1,369,4,4,1,0,0,0,0,192,0,3,2,4,0,7,2008,8,4,0.0,1
2201,50,3,63.0,15564,1,2,3,3,0,4,0,6,2,2,0,0,6,6,1914,1995,1,0,13,15,3,0.0,3,4,0,2,3,3,5,0,5,0,676,676,1,0,1,4,676,588,0,1264,0.0,0.0,1,0,3,1,3,6,6,0,5,5,1994.0,2,2,400,4,4,2,424,0,0,0,0,0,3,4,2,400,1,2008,8,4,0.0,1
2202,70,3,54.0,7609,1,2,3,3,0,0,0,6,2,2,0,5,8,9,1925,1997,1,0,11,12,3,0.0,2,2,2,1,3,3,0,406,5,0,392,798,1,0,1,4,798,714,0,1512,1.0,0.0,2,0,3,1,2,7,6,1,2,5,1925.0,2,1,180,4,4,1,85,16,41,0,0,0,3,0,4,0,6,2008,8,4,0.0,1
2203,70,3,0.0,9650,1,2,0,1,0,0,0,6,2,2,0,5,6,3,1923,1950,3,0,13,10,3,0.0,3,4,0,3,3,3,5,0,5,0,784,784,1,4,1,4,819,784,0,1603,0.0,0.0,1,0,4,1,3,7,6,1,2,1,1980.0,2,2,599,4,4,2,0,217,0,0,0,0,3,4,4,0,6,2008,8,4,0.0,1
2204,50,3,0.0,11700,1,0,0,1,0,4,1,6,2,2,0,0,5,6,1937,1995,1,0,14,15,3,0.0,3,4,1,3,3,3,1,606,5,0,336,942,1,0,1,4,1265,673,0,1938,0.0,0.0,2,0,4,1,2,7,3,1,2,5,1937.0,2,1,240,4,4,2,0,40,0,0,0,0,3,4,4,0,7,2008,8,4,0.0,1
2205,50,3,0.0,9260,1,0,0,1,0,4,0,6,1,2,0,0,5,4,1938,1950,1,0,13,14,3,0.0,3,4,0,3,3,3,5,0,5,0,884,884,1,4,1,1,932,442,0,1374,0.0,0.0,1,0,3,1,3,6,6,0,5,5,1938.0,2,1,225,4,4,2,64,0,0,0,100,0,3,4,4,0,3,2008,8,4,0.0,1
2206,20,3,79.0,7801,1,2,0,3,0,0,0,6,1,2,0,2,6,5,1951,1951,3,0,14,10,1,88.0,3,1,2,3,3,3,4,500,5,0,591,1091,1,1,0,0,1091,0,0,1091,0.0,1.0,1,0,2,1,3,5,6,1,4,1,1951.0,0,1,344,4,4,2,66,105,0,0,221,0,3,2,4,0,5,2008,8,4,0.0,1
2207,70,3,100.0,9670,1,2,0,1,0,4,1,6,2,2,0,5,8,6,1935,1950,1,0,3,12,2,40.0,3,4,2,3,0,3,3,210,5,0,398,608,1,4,1,4,983,890,0,1873,0.0,0.0,1,1,4,1,3,9,6,2,2,5,1935.0,0,2,786,1,4,2,0,0,207,0,0,0,3,4,4,0,6,2008,8,2,0.0,1
2208,50,3,70.0,12392,1,2,3,0,0,4,0,6,2,2,0,0,7,9,1950,2000,1,0,12,13,3,0.0,3,2,1,3,1,3,2,435,5,0,397,832,1,0,1,4,1218,943,0,2161,1.0,0.0,2,1,3,1,2,8,6,2,4,1,1994.0,0,2,506,4,4,2,0,96,0,0,0,0,3,4,4,0,4,2008,8,4,0.0,1
2209,20,3,56.0,26073,1,2,0,3,0,1,0,6,2,2,0,2,5,5,1956,1956,1,0,3,8,3,0.0,3,4,2,3,3,3,4,1116,5,0,782,1898,1,0,1,0,1898,0,0,1898,0.0,0.0,2,1,3,1,3,7,6,2,4,1,1956.0,2,2,484,4,4,2,0,51,224,0,0,0,3,2,4,0,4,2008,8,4,0.0,1
2210,160,4,24.0,1879,1,2,3,3,0,1,0,1,2,2,3,5,6,6,1980,1980,1,0,8,8,3,0.0,3,4,1,2,3,3,2,366,5,0,150,516,1,4,1,4,516,516,0,1032,0.0,0.0,1,0,2,1,3,5,6,1,4,5,1980.0,2,2,462,4,4,2,213,0,0,0,0,0,3,0,4,0,12,2008,8,4,0.0,1
2211,30,4,50.0,7000,1,2,3,3,0,4,0,9,2,2,0,2,6,8,1926,1998,1,0,12,13,3,0.0,3,2,0,3,3,3,4,299,2,40,555,894,1,4,1,4,919,0,0,919,1.0,0.0,1,0,2,1,3,5,6,0,5,5,1926.0,2,1,195,4,4,1,0,0,116,0,0,0,3,2,4,0,7,2008,8,4,0.0,1
2212,50,4,60.0,6000,1,2,3,3,0,4,0,9,2,2,0,0,6,8,1940,2006,1,0,12,13,3,0.0,3,4,1,1,3,3,5,0,5,0,720,720,1,2,1,4,760,330,0,1090,0.0,0.0,1,0,3,1,3,5,6,0,5,5,1940.0,2,1,240,4,4,2,0,0,0,0,0,0,3,4,4,0,7,2008,8,4,0.0,1
2213,50,4,58.0,8155,1,2,3,3,0,4,0,9,2,2,0,0,5,7,1930,1950,1,0,13,14,3,0.0,3,4,1,2,3,3,5,0,5,0,780,780,1,2,1,0,780,420,0,1200,0.0,0.0,1,0,4,1,3,7,6,0,5,6,0.0,3,0,0,5,5,2,0,0,96,0,0,0,3,4,4,0,7,2008,8,4,0.0,1
2214,80,4,75.0,6000,1,2,3,3,0,4,0,9,2,2,0,7,5,5,1967,1967,3,0,6,10,3,0.0,1,4,1,2,3,2,4,257,5,0,367,624,1,0,1,4,1092,564,0,1656,0.0,0.0,1,1,3,1,3,7,4,1,3,1,1967.0,2,1,288,4,4,2,0,180,0,0,100,0,3,2,4,0,7,2008,8,4,0.0,1
2215,30,4,60.0,7392,1,2,3,3,0,4,0,9,2,2,0,2,5,7,1930,1995,1,0,13,14,3,0.0,3,4,0,3,3,3,5,0,5,0,520,520,1,4,1,0,912,0,0,912,0.0,0.0,1,0,2,1,3,5,6,0,5,5,1934.0,1,1,360,4,4,2,0,90,0,0,0,0,3,4,4,0,5,2008,8,4,0.0,1
2216,50,4,75.0,9000,1,2,3,3,0,4,0,9,2,2,0,0,5,5,1958,1958,1,0,14,15,1,162.0,3,4,1,3,3,3,0,330,5,0,821,1151,1,2,1,0,1151,804,0,1955,0.0,0.0,2,0,4,1,3,7,6,0,5,1,1958.0,0,1,356,4,4,2,0,0,0,0,0,0,3,4,4,0,1,2008,8,4,0.0,1
2218,70,0,60.0,5280,1,2,3,3,0,0,0,9,1,2,0,5,4,7,1895,1950,1,0,13,14,3,0.0,3,4,4,4,0,3,5,0,5,0,173,173,1,0,0,4,825,536,0,1361,0.0,0.0,1,0,2,1,3,6,6,0,5,5,1895.0,2,1,185,1,4,2,0,123,0,0,0,0,3,4,4,0,7,2008,8,4,0.0,1
2219,50,0,52.0,5150,1,2,3,3,0,0,0,9,1,2,0,0,4,7,1910,2000,1,0,9,10,3,0.0,3,4,2,4,3,3,5,0,5,0,356,356,1,4,0,0,671,378,0,1049,0.0,0.0,1,0,2,1,3,5,6,0,5,5,1910.0,2,1,195,3,1,0,0,0,0,0,0,0,3,4,4,0,5,2008,8,4,0.0,1
2220,70,0,60.0,9000,0,2,3,0,0,4,0,9,2,2,0,5,4,6,1920,1950,1,0,8,8,3,0.0,3,4,4,1,0,2,5,0,5,0,592,592,1,0,1,4,432,432,0,864,0.0,0.0,1,1,3,1,1,5,3,0,5,5,1920.0,2,1,216,1,1,0,0,30,160,0,0,0,3,4,4,0,6,2008,8,4,0.0,1
2221,120,4,44.0,3843,1,2,0,1,0,4,1,6,2,2,4,2,8,5,2007,2008,3,0,5,5,2,186.0,0,4,2,0,3,1,2,1476,5,0,120,1596,1,0,1,4,1648,0,0,1648,1.0,1.0,2,0,2,1,0,5,6,1,2,1,2007.0,0,2,525,4,4,2,162,53,0,153,0,0,3,4,4,0,8,2008,6,5,0.0,1
2222,120,4,44.0,3811,1,2,0,1,0,4,1,6,2,2,4,2,7,5,2004,2005,3,0,5,5,2,174.0,2,4,2,0,3,1,2,1474,5,0,120,1594,1,0,1,4,1646,0,0,1646,1.0,1.0,2,0,2,1,0,5,6,1,2,1,2004.0,0,2,482,4,4,2,128,53,0,0,155,0,3,4,4,0,7,2008,8,4,0.0,1
2223,20,3,0.0,23730,1,2,1,3,0,4,0,11,2,2,0,2,7,5,1996,1997,1,0,8,8,1,668.0,2,4,2,0,3,2,2,700,5,0,1140,1840,1,0,1,4,2032,0,0,2032,1.0,0.0,3,0,3,1,2,7,6,0,5,1,1996.0,0,3,786,4,4,2,0,46,192,0,0,0,3,4,4,0,9,2008,8,4,0.0,1
2224,60,3,0.0,11050,1,2,3,3,0,4,0,11,2,2,0,5,7,5,1996,1997,1,0,12,13,3,0.0,3,4,2,2,3,2,5,0,5,0,910,910,1,0,1,4,910,910,0,1820,0.0,0.0,2,1,3,1,2,8,6,1,4,1,1996.0,2,3,816,4,4,2,318,32,0,0,0,0,3,4,4,0,9,2008,8,4,0.0,1
2225,90,3,76.0,10260,1,2,3,3,0,4,0,11,2,2,2,5,5,4,1976,1976,1,0,9,10,3,0.0,3,4,1,4,4,4,6,0,6,0,0,0,1,4,1,4,936,936,0,1872,0.0,0.0,2,2,4,2,3,8,6,0,5,1,1976.0,2,2,484,4,4,2,0,0,0,0,0,0,3,4,4,0,11,2008,8,0,0.0,1
2226,20,3,74.0,9990,1,2,3,3,0,4,0,11,2,2,0,2,4,5,1991,1991,1,0,6,6,3,0.0,3,4,2,2,3,3,0,1383,5,0,297,1680,1,2,1,4,1689,0,0,1689,1.0,0.0,2,0,3,1,3,6,6,1,4,1,1991.0,2,2,432,4,4,2,428,120,0,0,0,0,3,4,4,0,7,2008,8,4,0.0,1
2227,120,3,42.0,4084,1,2,0,3,0,4,0,23,2,2,4,2,7,6,1986,1986,1,0,12,13,1,340.0,2,4,1,2,3,0,2,893,5,0,384,1277,1,2,1,4,1501,0,0,1501,1.0,0.0,2,0,2,1,2,6,6,1,4,1,1986.0,0,2,512,4,4,2,240,0,0,0,0,0,3,4,4,0,7,2008,8,4,0.0,1
2228,20,3,74.0,11563,1,2,0,1,0,4,0,23,2,2,0,2,8,5,2006,2007,3,0,12,13,2,258.0,2,4,2,0,3,1,2,1036,5,0,482,1518,1,0,1,4,1537,0,0,1537,1.0,0.0,2,0,3,1,2,8,6,0,5,1,2007.0,0,3,788,4,4,2,0,26,0,0,0,0,3,4,4,0,4,2008,8,4,0.0,1
2229,60,3,107.0,12852,1,2,0,1,0,0,0,23,2,2,0,5,8,5,2007,2007,1,0,12,13,3,0.0,2,4,2,2,3,0,2,770,5,0,150,920,1,0,1,4,920,860,0,1780,1.0,0.0,2,1,3,1,2,6,6,1,2,1,2007.0,0,2,612,4,4,2,0,192,0,0,0,0,3,4,4,0,1,2008,6,5,0.0,1
2230,80,3,73.0,9802,1,2,3,3,0,4,0,23,2,2,0,7,5,5,2006,2007,1,0,12,13,3,0.0,3,4,2,2,3,3,5,0,5,0,352,352,1,2,1,4,712,730,0,1442,0.0,0.0,2,1,3,1,3,6,6,0,5,3,2007.0,0,2,400,4,4,2,100,0,0,0,0,0,3,4,4,0,4,2008,8,4,0.0,1
2231,60,3,81.0,12018,1,2,0,1,0,0,0,23,2,2,0,5,7,5,2008,2008,1,0,12,13,2,60.0,2,4,2,2,3,0,5,0,5,0,796,796,1,0,1,4,796,816,0,1612,0.0,0.0,2,1,3,1,2,6,6,0,5,1,2008.0,0,3,666,4,4,2,0,64,0,0,0,0,3,4,4,0,10,2008,6,5,0.0,1
2232,20,3,75.0,12890,1,2,0,3,0,4,0,23,2,2,0,2,6,5,1989,1989,1,0,13,14,1,128.0,3,4,1,2,3,3,5,0,5,0,1495,1495,1,0,1,4,1495,0,0,1495,0.0,0.0,2,0,3,1,3,8,6,1,4,1,1989.0,2,2,438,4,4,2,252,0,192,0,0,0,3,4,4,0,7,2008,8,4,0.0,1
2233,20,3,93.0,18265,1,2,3,3,0,0,0,23,2,2,0,2,6,5,1986,1986,1,0,9,6,1,228.0,2,2,1,2,1,0,2,920,4,60,276,1256,1,0,1,4,1256,0,0,1256,0.0,0.0,2,0,3,1,2,6,6,1,1,1,1986.0,2,2,578,4,4,2,282,0,0,0,0,0,3,4,4,0,3,2008,8,4,0.0,1
2234,20,3,82.0,11202,1,2,0,3,0,4,0,23,2,2,0,2,8,5,2003,2003,3,0,12,13,1,206.0,2,4,2,0,3,0,2,1029,5,0,403,1432,1,0,1,4,1440,0,0,1440,1.0,0.0,2,0,3,1,2,7,6,1,4,1,2003.0,0,2,467,4,4,2,185,95,0,0,0,0,3,4,4,0,6,2008,8,4,0.0,1
2235,20,3,0.0,7915,1,2,0,3,0,4,0,23,2,2,0,2,6,5,1999,2000,3,0,12,13,3,0.0,2,4,2,0,3,2,2,1223,5,0,443,1666,1,0,1,4,1675,0,0,1675,1.0,0.0,2,0,3,1,2,6,6,0,5,1,1999.0,1,2,435,4,4,2,165,52,0,0,0,0,3,4,4,0,12,2008,8,4,0.0,1
2236,20,3,79.0,11449,1,2,0,1,0,4,0,23,2,2,0,2,8,5,2007,2007,1,0,12,13,3,0.0,2,4,2,2,3,0,2,1011,5,0,873,1884,1,0,1,4,1728,0,0,1728,1.0,0.0,2,0,3,1,2,7,6,1,2,1,2007.0,0,2,520,4,4,2,0,276,0,0,0,0,3,4,4,0,1,2008,8,4,0.0,1
2237,20,3,85.0,11447,1,2,0,3,0,4,0,23,2,2,0,2,8,5,2005,2006,1,0,12,13,1,674.0,2,4,2,0,3,0,2,1571,5,0,393,1964,1,0,1,4,1964,0,0,1964,1.0,0.0,2,1,3,1,2,7,6,1,2,1,2005.0,0,3,892,4,4,2,0,265,0,0,0,0,3,4,4,0,6,2008,8,4,0.0,1
2238,90,4,97.0,8940,1,2,0,3,0,0,0,11,2,2,2,6,7,5,1997,1998,1,0,12,13,1,200.0,3,2,2,2,1,1,2,1309,5,0,35,1344,1,0,1,4,1344,0,0,1344,2.0,0.0,2,0,2,2,3,8,6,0,5,1,1997.0,0,4,784,4,4,2,0,0,0,0,0,0,3,4,4,0,11,2008,8,2,0.0,1
2239,20,3,77.0,9278,1,2,3,3,0,2,0,11,1,0,0,2,5,5,2007,2008,1,0,12,13,3,0.0,3,4,2,2,3,3,5,0,5,0,1092,1092,1,0,1,4,1092,0,0,1092,0.0,0.0,1,0,2,1,3,5,6,0,5,6,0.0,3,0,0,5,5,2,0,52,0,0,0,0,3,4,4,0,2,2008,8,0,0.0,1
2240,120,4,32.0,4500,1,2,3,3,0,2,0,11,2,2,4,2,6,5,1997,1997,3,0,12,13,1,197.0,3,4,2,0,3,3,2,864,5,0,325,1189,1,0,1,4,1189,0,0,1189,1.0,0.0,2,0,2,1,3,4,6,0,5,1,1997.0,1,2,392,4,4,2,0,122,0,0,0,0,3,4,4,0,4,2008,8,4,0.0,1
2241,85,3,150.0,14137,1,2,3,3,0,0,0,11,2,2,0,6,4,5,1964,1964,1,0,6,6,1,98.0,3,4,1,2,3,0,0,865,3,247,88,1200,1,2,1,4,1200,0,0,1200,1.0,0.0,1,0,3,1,3,6,6,0,5,0,1964.0,0,3,850,4,4,2,0,119,0,0,171,0,3,4,4,0,11,2008,3,4,0.0,1
2242,120,4,0.0,4224,1,2,3,3,0,4,0,10,2,2,4,2,5,6,1975,1975,1,0,5,5,3,0.0,3,4,2,2,3,3,2,769,5,0,271,1040,1,2,1,4,1040,0,0,1040,0.0,0.0,1,0,3,1,3,6,6,0,5,1,1975.0,2,2,499,4,4,2,0,100,0,0,0,0,3,4,4,0,6,2008,8,4,0.0,1
2243,160,4,41.0,2665,1,2,3,3,0,4,0,10,2,2,4,5,5,7,1976,1976,1,0,5,5,3,0.0,3,4,2,2,3,3,0,318,5,0,232,550,1,4,1,4,925,550,0,1475,0.0,0.0,2,0,4,1,3,6,6,1,4,1,1976.0,2,1,336,4,4,2,92,26,0,0,0,0,3,4,4,0,5,2008,8,4,0.0,1
2244,180,4,21.0,1974,1,2,3,3,0,4,0,10,2,2,3,6,4,7,1973,2006,1,0,5,5,3,0.0,3,2,1,2,3,0,2,501,5,0,25,526,1,2,1,4,526,462,0,988,1.0,0.0,1,0,2,1,3,5,6,0,5,3,1973.0,1,1,297,4,4,2,120,101,0,0,0,0,3,4,4,0,6,2008,8,4,0.0,1
2245,180,4,21.0,1596,1,2,3,3,0,4,0,10,2,2,3,7,4,6,1973,1973,1,0,5,5,3,0.0,3,4,1,2,3,1,2,437,5,0,25,462,1,4,1,4,526,462,0,988,1.0,0.0,1,0,1,1,3,4,6,1,3,3,1973.0,1,1,297,4,4,2,0,101,0,120,0,0,3,1,4,0,7,2008,8,4,0.0,1
2246,20,3,0.0,17979,1,2,0,3,0,0,0,11,2,2,0,2,5,6,1968,1968,1,0,9,10,3,0.0,3,2,1,3,3,3,0,785,5,0,328,1113,1,0,1,4,1160,0,0,1160,1.0,0.0,1,0,3,1,2,6,6,0,5,1,1968.0,2,1,257,4,4,2,81,0,0,0,0,0,3,1,2,500,2,2008,8,4,0.0,1
2247,160,4,21.0,1477,1,2,3,3,0,4,0,10,2,2,3,5,6,9,1970,2007,1,0,5,5,3,0.0,3,2,1,3,3,3,2,358,5,0,188,546,1,0,1,4,546,546,0,1092,0.0,0.0,2,1,3,1,3,6,6,0,5,6,0.0,3,0,0,5,5,2,187,0,0,0,0,0,3,4,4,0,3,2008,8,4,0.0,1
2248,20,3,59.0,6490,1,2,3,3,0,4,0,11,2,2,0,2,5,7,1983,1983,1,0,12,13,3,0.0,3,2,1,3,3,3,2,534,5,0,282,816,1,0,1,4,816,0,0,816,0.0,1.0,1,0,2,1,3,4,6,0,5,1,1983.0,2,1,264,4,4,2,315,0,0,0,0,0,3,1,4,0,4,2008,8,4,0.0,1
2249,20,3,60.0,6600,1,2,3,3,0,4,0,11,2,2,0,2,5,6,1982,2005,1,0,6,10,3,0.0,3,4,1,3,3,3,2,638,5,0,207,845,1,2,1,4,845,0,0,845,0.0,0.0,1,0,3,1,2,6,6,0,5,1,1982.0,2,1,264,4,4,2,0,0,0,0,0,0,3,4,4,0,7,2008,8,4,0.0,1
2250,20,3,74.0,12395,1,2,3,3,0,0,0,11,2,2,0,2,5,6,1984,1984,1,0,6,10,3,0.0,3,4,1,3,3,3,0,647,5,0,217,864,1,4,1,4,889,0,0,889,0.0,0.0,1,0,3,1,3,6,6,0,5,1,1984.0,2,2,484,4,4,2,0,0,0,0,0,0,3,4,4,0,4,2008,8,4,0.0,1
2251,70,5,0.0,56600,1,2,0,2,0,4,0,9,2,2,0,4,5,1,1900,1950,3,0,13,14,3,0.0,3,4,0,3,3,3,5,0,5,0,686,686,1,0,1,4,1150,686,0,1836,0.0,0.0,2,0,4,1,3,7,0,0,5,5,1900.0,2,1,288,4,1,0,0,0,0,0,0,0,3,4,4,0,1,2008,8,4,0.0,1
2252,20,3,85.0,10667,1,2,3,3,0,4,0,12,2,2,0,2,6,6,1971,1971,1,0,8,8,1,302.0,3,4,1,3,3,3,1,838,5,0,749,1587,1,4,1,4,1587,0,0,1587,0.0,0.0,2,0,3,1,3,7,6,1,2,1,1971.0,2,2,525,4,4,2,0,44,0,0,0,0,3,4,4,0,3,2007,8,4,0.0,1
2253,80,3,56.0,8872,1,2,0,1,0,4,0,8,2,2,0,7,6,5,1997,1997,1,0,12,13,3,0.0,3,4,2,2,3,3,5,0,5,0,384,384,1,2,1,4,754,630,0,1384,0.0,0.0,2,1,3,1,3,7,6,1,4,3,1997.0,0,2,390,4,4,2,0,0,0,0,0,0,3,4,4,0,3,2007,8,4,0.0,1
2254,80,3,0.0,10147,1,2,0,3,0,1,0,8,2,2,0,7,6,5,1994,1994,1,0,6,6,1,32.0,3,4,2,2,3,3,3,186,5,0,206,392,1,2,1,4,924,770,0,1694,0.0,0.0,2,1,3,1,3,7,6,1,4,3,1994.0,0,2,398,4,4,2,256,64,0,0,0,0,3,2,4,0,3,2007,8,4,0.0,1
2255,60,3,0.0,8637,1,2,0,3,0,4,0,8,2,2,0,5,6,5,1999,2000,1,0,12,13,3,0.0,3,4,2,2,3,3,0,871,5,0,52,923,1,2,1,4,947,767,0,1714,1.0,0.0,2,1,3,1,3,7,6,1,4,1,2000.0,0,2,451,4,4,2,256,48,0,0,0,0,3,4,4,0,4,2007,8,0,0.0,1
2256,60,3,63.0,7875,1,2,3,3,0,4,0,8,2,2,0,5,7,5,1996,1996,1,0,6,6,3,0.0,2,4,2,2,3,3,4,414,5,0,277,691,1,2,1,4,691,862,0,1553,0.0,0.0,2,1,3,1,2,6,6,0,5,1,1996.0,0,2,420,4,4,2,0,44,0,0,0,0,3,4,4,0,8,2007,8,4,0.0,1
2257,60,3,60.0,7500,1,2,3,3,0,4,0,8,2,2,0,5,6,5,1999,2003,1,0,12,13,3,0.0,3,4,2,2,3,3,5,0,5,0,938,938,1,0,1,4,957,1342,0,2299,0.0,0.0,3,1,5,1,3,7,6,1,4,1,1999.0,0,2,482,4,4,2,188,30,0,0,0,0,3,4,4,0,8,2007,8,4,0.0,1
2258,20,3,0.0,9556,1,2,0,3,0,0,0,8,2,2,0,2,7,5,1992,1993,1,0,6,6,1,52.0,3,4,2,2,3,3,5,0,5,0,1168,1168,1,2,1,4,1187,0,0,1187,0.0,0.0,2,0,3,1,2,6,6,0,5,1,1992.0,1,2,420,4,4,2,0,21,0,0,0,0,3,4,4,0,8,2007,8,4,0.0,1
2259,60,3,0.0,7655,1,2,0,3,0,1,0,8,2,2,0,5,6,5,1993,1994,1,0,6,6,3,0.0,3,4,2,2,3,3,5,0,5,0,903,903,1,2,1,4,910,732,0,1642,0.0,0.0,2,1,3,1,3,7,6,1,4,1,1993.0,1,2,392,4,4,2,290,84,0,0,0,0,3,4,4,0,7,2007,8,4,0.0,1
2260,20,3,160.0,18160,0,2,3,3,0,4,0,8,2,2,0,2,6,6,1964,1964,1,0,6,6,0,138.0,3,4,1,3,3,0,1,550,5,0,752,1302,1,1,1,4,1128,0,0,1128,1.0,0.0,1,0,3,1,3,6,6,1,4,1,1964.0,2,2,480,4,4,1,0,108,246,0,0,0,3,2,4,0,3,2007,8,2,0.0,1
2261,120,3,38.0,4740,1,2,0,3,0,4,0,22,2,2,4,2,8,5,1988,1988,1,0,5,5,3,0.0,2,4,1,2,3,1,2,248,5,0,918,1166,1,2,1,4,1179,0,0,1179,1.0,0.0,2,0,2,1,3,5,6,0,5,1,1988.0,1,2,480,4,4,2,0,108,0,0,135,0,3,4,4,0,10,2007,8,4,0.0,1
2262,120,3,35.0,5118,1,2,0,1,0,4,0,22,2,2,4,2,8,5,1990,1990,1,0,5,5,3,0.0,2,4,2,2,3,1,2,926,5,0,386,1312,1,2,1,4,1321,0,0,1321,1.0,0.0,1,0,1,1,2,4,6,1,4,1,1990.0,1,2,484,4,4,2,0,64,140,0,0,0,3,4,4,0,8,2007,8,4,0.0,1
2263,60,3,98.0,12328,1,2,0,3,0,4,0,22,2,2,0,5,8,5,2005,2005,3,0,12,13,2,146.0,2,4,2,0,3,2,2,986,5,0,163,1149,1,0,1,4,1164,1377,0,2541,1.0,0.0,3,1,4,1,0,10,6,1,2,3,2005.0,0,3,729,4,4,2,120,32,0,0,0,0,3,4,4,0,7,2007,8,4,0.0,1
2264,20,3,52.0,51974,1,2,0,3,0,1,0,22,4,2,0,2,9,5,2006,2007,3,0,12,13,1,710.0,0,4,2,0,3,0,2,1101,5,0,1559,2660,1,0,1,4,2338,0,0,2338,1.0,0.0,2,1,4,1,2,8,6,2,2,1,2005.0,0,3,1110,2,4,2,0,135,0,0,322,0,3,4,4,0,6,2007,6,5,0.0,1
2265,190,3,195.0,41600,1,2,0,3,0,2,0,8,2,2,1,2,5,5,1969,1990,1,0,6,6,3,0.0,3,4,1,2,3,1,0,1047,5,0,53,1100,2,4,1,4,1424,0,0,1424,1.0,0.0,1,1,3,1,3,7,4,0,5,0,1969.0,2,3,828,4,4,0,144,0,0,0,0,0,3,4,4,0,11,2007,8,4,0.0,1
2266,120,3,61.0,8035,1,2,0,1,0,4,0,22,2,2,4,2,9,5,2006,2006,1,0,8,8,1,165.0,2,4,2,0,3,1,2,797,5,0,815,1612,1,0,1,4,1612,0,0,1612,1.0,0.0,2,0,2,1,0,6,6,1,2,1,2006.0,0,2,556,4,4,2,0,164,0,0,0,0,3,4,4,0,3,2007,8,4,0.0,1
2267,20,3,85.0,14082,1,2,0,1,0,4,0,22,2,2,0,2,8,5,2006,2006,3,0,12,13,1,945.0,2,4,2,0,1,1,2,1558,5,0,662,2220,1,0,1,4,2234,0,0,2234,1.0,0.0,1,1,1,1,2,7,6,1,2,1,2006.0,1,2,724,4,4,2,390,80,0,0,0,0,3,4,4,0,1,2007,8,4,0.0,1
2268,20,3,81.0,13870,1,2,0,1,0,4,0,22,3,3,0,2,10,5,2006,2007,3,0,5,5,1,250.0,0,4,2,0,3,1,2,1152,5,0,590,1742,1,0,1,4,2042,0,0,2042,1.0,0.0,2,0,3,1,0,8,6,1,2,1,2007.0,0,3,724,4,4,2,240,52,0,0,174,0,3,4,4,0,10,2007,6,5,0.0,1
2269,20,3,0.0,10960,1,2,0,3,0,4,0,14,2,2,0,2,6,5,1984,1984,3,0,6,6,3,0.0,3,4,1,2,3,3,2,256,5,0,1028,1284,1,4,1,4,1284,0,0,1284,1.0,0.0,2,0,3,1,3,5,6,0,5,1,1984.0,2,2,480,4,4,2,0,0,192,0,0,0,3,4,4,0,4,2007,0,0,0.0,1
2270,60,3,78.0,12090,1,2,3,3,0,4,0,14,2,2,0,5,7,7,1981,2003,1,0,8,8,1,306.0,2,4,1,2,3,3,0,321,5,0,404,725,1,0,1,4,725,754,0,1479,0.0,0.0,2,1,3,1,2,6,6,1,4,1,1981.0,1,2,484,4,4,2,167,72,0,0,0,0,3,4,4,0,3,2007,8,4,0.0,1
